label,text,sentiment_score
Sadness,ive hat pretty much every shampoo ive try without sulfate i often feel they make my hair look dull produce pretty much no lather i need bubble,0
Sadness,i feel so exhaust from deal with drama between other author i dont have energy write,0
Sadness,i feel heartbroken group of my fellow american fell for prosecution fear monger theory elashis daughter noor say outside courthouse late monday,0
Sadness,i tell my little how much i hate feel needy how i hate moment when i know ive become too attached in my own head,0
Sadness,i enjoy drive brand new car i still feel pained whenever i think of what i would have achieve by invest money i save by buy second hand car,0
Sadness,i feel miserable on inside but on outside i just like i,0
Sadness,i disinterested but when i do read i leave off feel inadequate,0
Sadness,i have also learn take lot of effort positive thinking for me not break down in tear over feeling exhaust guilty for not be well mom,0
Sadness,i feel like i m in band break up without tell me now i be fight keep everyone together even though they want no part in,0
Sadness,i come away feel i should have felt unfortunate or cheat,0
Sadness,i feel like wall boring amp need pop of color,0
Sadness,i just kind of feel blank about whole thing,0
Sadness,i feel little pained but will probably pass last illusion of childhood,0
Sadness,i know how you feel i m sorry you feel like,0
Sadness,i feel stupid img width height src http voicesfromkrypton,0
Sadness,i remember feel completely hopeless wonder what heck i be even do there at miss idaho with woman who be totally in different league,0
Sadness,i say quietly too tired feel anguish anything but resign,0
Sadness,i have no idea why i be feel so lethargic yesterday probably because i get bit dehydrated,0
Sadness,i cant help but feel like im do something dirty,0
Sadness,i guess im sad because i feel alone in,0
Sadness,i get feel youve be punish enough,0
Sadness,i feel awful for make all about me my flawed academia instill value system but my brain win t shut up about,0
Sadness,i know will come next week i will sit in relish love hate feel hurt,0
Sadness,i think i agree but do give me extra measure of humility when i feel really stupid,0
Sadness,i blank little on lesson she seamlessly jump in support me without make me feel stupid or inferring kid,0
Sadness,i suppose enough of statement for those who might feel a i do about his contribution unfortunate attitude rhetoric of conservative christian america,0
Sadness,i cant describe how im feeling without give away but in way im feeling bit heartbroken but definitely touch,0
Sadness,i never think id feel at peace about our tragic parting im please say today i be,0
Sadness,i feel rotten for but i be so mad at whole situation i could have throw temper tantrum myself,0
Sadness,i wish i have listen album back in day because i feel like i have miss out on so many listen opportunity not very often you come across album you like whole way through,0
Sadness,i feel so rotten i need tell myself all just pass cloud ill be laugh at year from now,0
Sadness,i quit i will screw over everyone in frame shop which i wouldnt feel bad about besides british,0
Sadness,i feel awkward say such thing,0
Sadness,i remember feel so embarrassed entire meeting,0
Sadness,im not some outcast always feel fake sense of belong,0
Sadness,i feel less shitty,0
Sadness,i can feel more submissive,0
Sadness,i do not feel inhibit by fact woman s clodia s husband sorry i mean brother i always make slip my personal enemy everitt,0
Sadness,i win t even go in store because i feel so unwelcome,0
Sadness,i stop feel so depressed,0
Sadness,i always feel dirty use,0
Sadness,ill admit he pretty good designer but i feel like he totally fake,0
Sadness,i try explain what my lyme coinfections feel like i guess i could say horrible painful nightmare just win t end,0
Sadness,i understand logic of have student congress but i cant help but feel thats it really really really bore,0
Sadness,i use feel homesick but now theres just loneliness sometimes sort of urgent need get away from my parent,0
Sadness,i always feel boost spiritually but totally drain physically,0
Sadness,im feeling so guilty helpless hopeless,0
Sadness,i feel dirty if i haven t wash my nose then my teeth brush with electric brush brush way back with small brush brush between with xmas tree brush massage around teeth with rubber pointy thing then floss,0
Sadness,i don t know about anyone else but there be time when i be feel low stress i just need see something pretty,0
Sadness,i try go raw vegan for two week make me feel awful,0
Sadness,i always feel kind of thing empty feeling,0
Sadness,i leave eagle complex sunday feel cooper will have chance a he tell team when news break last week make right,0
Sadness,i be sure she feel all alone imagine i just take whole house in my head when i have fever,0
Sadness,i tell my bos at around week because i be feel incredibly guilty,0
Sadness,i still feel devastated disconsolate,0
Sadness,i leave feeling disappointed in her knowledge,0
Sadness,i can guarantee monday win t feel half a dull when you prepare yourself for them with enchant sunday fill with good food big smile simple pleasure,0
Sadness,i feel almost embarrass be write it be so long since i have,0
Sadness,i want change but i feel like im discourage because im living so comfortably,0
Sadness,i feel stupid every time i even think about,0
Sadness,im feel particularly melancholy i will talk myself into place of peace,0
Sadness,i just feel so heartbroken out of loneliness,0
Sadness,im go through some feel today ive get admit theyre pretty unpleasant,0
Sadness,i have want perhaps convey my feeling of matter instead of my thought have reject because i have think feeling in matter irrelevant,0
Sadness,i feel karma punish me because i don t know meaning of contentment img src http www,0
Sadness,ive be feel bit discontent with my music for while now,0
Sadness,i feel alan clay who rather pathetic have huge mass on back of his neck he convince cancer,0
Sadness,i also feel regretful at sense of elation i felt after off them,0
Sadness,i wan na scream out my feeling i keep until bleeds life sometimes prejudice kill happiness thus becomes even bad feel like life now meaningless why should i be victim,0
Sadness,i may have learn how say their african name so when im feel bore uninteresting i can slide them into conversation impress others,0
Sadness,i feel bad for creature,0
Sadness,i feel traumatise pain,0
Sadness,i do all href http feel groggy,0
Sadness,i feel guilty because he always good not just in good time i fail recognize,0
Sadness,i have say couple of thing twice in order not have some weird out of context laughter in mix would make tv audience feel like theyd miss in joke,0
Sadness,i still cant shake feel i might be unwelcome,0
Sadness,i do not feel like intruder or at least a unwelcome one,0
Sadness,i feel like i be be one person whom his life will be very miserable not do best,0
Sadness,i still love my so wish best for him i can no longer tolerate effect bm have on our life fact have turn my so into bitter angry person who not always particularly kind people around him when he feel stress,0
